filename,width,height,longest_side
chicago8_obj1361.png,42,64,64
chicago8_obj1362.png,172,47,172
chicago8_obj1363.png,161,42,161
chicago8_obj1364.png,94,42,94
chicago8_obj1365.png,42,36,42
chicago8_obj1366.png,20,36,36
chicago8_obj1367.png,29,36,36
chicago8_obj1368.png,35,138,138
chicago8_obj1369.png,64,189,189
chicago8_obj1370.png,108,51,108
chicago8_obj1371.png,40,83,83
chicago8_obj1372.png,34,94,94
chicago8_obj1373.png,129,46,129
chicago8_obj1374.png,33,71,71
chicago8_obj1375.png,33,76,76
chicago8_obj1376.png,147,45,147
chicago8_obj1377.png,30,130,130
chicago8_obj1378.png,30,52,52
chicago8_obj1379.png,95,53,95
chicago8_obj1380.png,23,34,34
chicago8_obj1381.png,35,36,36
chicago8_obj1382.png,33,33,33
chicago8_obj1383.png,196,526,526
chicago8_obj1384.png,108,82,108
chicago8_obj1385.png,36,48,48
chicago8_obj1386.png,47,46,47
chicago8_obj1387.png,132,48,132
chicago8_obj1388.png,113,81,113
chicago8_obj1389.png,144,40,144
chicago8_obj1390.png,45,39,45
chicago8_obj1391.png,192,155,192
chicago8_obj1392.png,51,36,51
chicago8_obj1393.png,114,40,114
chicago8_obj1394.png,33,40,40
chicago8_obj1395.png,82,40,82
chicago8_obj1396.png,30,34,34
chicago8_obj1397.png,118,83,118
chicago8_obj1398.png,141,42,141
chicago8_obj1399.png,46,36,46
chicago8_obj1400.png,58,42,58
chicago8_obj1401.png,129,40,129
chicago8_obj1402.png,33,39,39
chicago8_obj1403.png,99,42,99
chicago8_obj1404.png,35,30,35
chicago8_obj1405.png,23,39,39
chicago8_obj1406.png,113,39,113
chicago8_obj1407.png,136,41,136
chicago8_obj1408.png,65,35,65
chicago8_obj1409.png,155,41,155
chicago8_obj1410.png,28,35,35
chicago8_obj1411.png,57,30,57
chicago8_obj1412.png,29,24,29
chicago8_obj1413.png,107,39,107
chicago8_obj1414.png,52,39,52
chicago8_obj1415.png,35,101,101
chicago8_obj1416.png,34,33,34
chicago8_obj1417.png,81,36,81
chicago8_obj1418.png,48,35,48
chicago8_obj1419.png,35,30,35
chicago8_obj1420.png,60,46,60
chicago8_obj1421.png,89,42,89
chicago8_obj1422.png,52,39,52
chicago8_obj1423.png,84,39,84
chicago8_obj1424.png,123,45,123
chicago8_obj1425.png,46,36,46
chicago8_obj1426.png,77,72,77
chicago8_obj1427.png,14,27,27
chicago8_obj1428.png,71,36,71
chicago8_obj1429.png,33,33,33
chicago8_obj1430.png,64,36,64
chicago8_obj1431.png,30,30,30
chicago8_obj1432.png,106,36,106
chicago8_obj1433.png,60,36,60
chicago8_obj1434.png,40,33,40
chicago8_obj1435.png,95,39,95
chicago8_obj1436.png,107,34,107
chicago8_obj1437.png,114,35,114
chicago8_obj1438.png,87,36,87
chicago8_obj1439.png,51,35,51
chicago8_obj1440.png,66,35,66
chicago8_obj1441.png,84,34,84
chicago8_obj1442.png,70,36,70
chicago8_obj1443.png,69,39,69
chicago8_obj1444.png,76,35,76
chicago8_obj1445.png,51,105,105
chicago8_obj1446.png,16,21,21
chicago8_obj1447.png,20,35,35
chicago8_obj1448.png,36,29,36
chicago8_obj1449.png,34,35,35
chicago8_obj1450.png,114,57,114
chicago8_obj1451.png,101,39,101
chicago8_obj1452.png,36,35,36
chicago8_obj1453.png,111,40,111
chicago8_obj1454.png,34,28,34
chicago8_obj1455.png,8,24,24
chicago8_obj1456.png,42,39,42
chicago8_obj1457.png,34,36,36
chicago8_obj1458.png,120,36,120
chicago8_obj1459.png,84,30,84
chicago8_obj1460.png,39,29,39
chicago8_obj1461.png,83,34,83
chicago8_obj1462.png,33,33,33
chicago8_obj1463.png,59,33,59
chicago8_obj1464.png,69,34,69
chicago8_obj1465.png,83,78,83
chicago8_obj1466.png,30,39,39
chicago8_obj1467.png,119,34,119
chicago8_obj1468.png,42,34,42
chicago8_obj1469.png,51,36,51
chicago8_obj1470.png,53,34,53
chicago8_obj1471.png,83,33,83
chicago8_obj1472.png,78,36,78
chicago8_obj1473.png,81,39,81
chicago8_obj1474.png,54,36,54
chicago8_obj1475.png,71,34,71
chicago8_obj1476.png,42,42,42
chicago8_obj1477.png,66,40,66
chicago8_obj1478.png,81,35,81
chicago8_obj1479.png,99,41,99
chicago8_obj1480.png,35,34,35
chicago8_obj1481.png,35,70,70
chicago8_obj1482.png,23,40,40
chicago8_obj1483.png,65,36,65
chicago8_obj1484.png,35,40,40
chicago8_obj1485.png,35,35,35
chicago8_obj1486.png,47,36,47
chicago8_obj1487.png,8,60,60
chicago8_obj1488.png,93,40,93
chicago8_obj1489.png,30,33,33
chicago8_obj1490.png,87,34,87
chicago8_obj1491.png,76,34,76
chicago8_obj1492.png,57,33,57
chicago8_obj1493.png,66,34,66
chicago8_obj1494.png,35,33,35
chicago8_obj1495.png,141,41,141
chicago8_obj1496.png,77,41,77
chicago8_obj1497.png,95,36,95
chicago8_obj1498.png,153,39,153
chicago8_obj1499.png,33,34,34
chicago8_obj1500.png,53,29,53
chicago8_obj1501.png,96,35,96
chicago8_obj1502.png,84,41,84
chicago8_obj1503.png,35,36,36
chicago8_obj1504.png,71,40,71
chicago8_obj1505.png,96,75,96
chicago8_obj1506.png,39,35,39
chicago8_obj1507.png,66,36,66
chicago8_obj1508.png,71,36,71
chicago8_obj1509.png,82,35,82
chicago8_obj1510.png,64,35,64
chicago8_obj1511.png,29,34,34
chicago8_obj1512.png,39,190,190
chicago8_obj1513.png,33,99,99
chicago8_obj1514.png,71,51,71
chicago8_obj1515.png,34,34,34
chicago8_obj1516.png,76,34,76
chicago8_obj1517.png,105,33,105
chicago8_obj1518.png,35,33,35
chicago8_obj1519.png,63,34,63
chicago8_obj1520.png,34,34,34
chicago8_obj1521.png,63,34,63
chicago8_obj1522.png,46,23,46
chicago8_obj1523.png,120,35,120
chicago8_obj1524.png,53,36,53
chicago8_obj1525.png,33,96,96
chicago8_obj1526.png,36,30,36
chicago8_obj1527.png,65,35,65
chicago8_obj1528.png,45,40,45
chicago8_obj1529.png,95,39,95
chicago8_obj1530.png,88,41,88
chicago8_obj1531.png,42,36,42
chicago8_obj1532.png,106,35,106
chicago8_obj1533.png,34,36,36
chicago8_obj1534.png,195,186,195
chicago8_obj1535.png,111,76,111
chicago8_obj1536.png,99,35,99
chicago8_obj1537.png,35,34,35
chicago8_obj1538.png,36,35,36
chicago8_obj1539.png,16,18,18
chicago8_obj1540.png,22,33,33
chicago8_obj1541.png,45,36,45
chicago8_obj1542.png,102,35,102
chicago8_obj1543.png,35,34,35
chicago8_obj1544.png,87,35,87
chicago8_obj1545.png,34,35,35
chicago8_obj1546.png,88,35,88
chicago8_obj1547.png,65,36,65
chicago8_obj1548.png,75,36,75
chicago8_obj1549.png,107,35,107
chicago8_obj1550.png,60,34,60
chicago8_obj1551.png,34,34,34
chicago8_obj1552.png,136,40,136
chicago8_obj1553.png,70,35,70
chicago8_obj1554.png,39,34,39
chicago8_obj1555.png,64,33,64
chicago8_obj1556.png,95,35,95
chicago8_obj1557.png,58,54,58
chicago8_obj1558.png,70,36,70
chicago8_obj1559.png,33,34,34
chicago8_obj1560.png,54,41,54
chicago8_obj1561.png,118,36,118
chicago8_obj1562.png,25,36,36
chicago8_obj1563.png,83,34,83
chicago8_obj1564.png,77,36,77
chicago8_obj1565.png,59,35,59
chicago8_obj1566.png,71,33,71
chicago8_obj1567.png,71,36,71
chicago8_obj1568.png,57,34,57
chicago8_obj1569.png,36,35,36
chicago8_obj1570.png,118,36,118
chicago8_obj1571.png,96,34,96
chicago8_obj1572.png,36,102,102
chicago8_obj1573.png,95,35,95
chicago8_obj1574.png,105,36,105
chicago8_obj1575.png,34,29,34
chicago8_obj1576.png,34,95,95
chicago8_obj1577.png,192,72,192
chicago8_obj1578.png,35,34,35
chicago8_obj1579.png,177,39,177
chicago8_obj1580.png,114,35,114
chicago8_obj1581.png,100,48,100
chicago8_obj1582.png,75,36,75
chicago8_obj1583.png,35,81,81
chicago8_obj1584.png,35,39,39
chicago8_obj1585.png,96,36,96
chicago8_obj1586.png,99,40,99
chicago8_obj1587.png,71,40,71
chicago8_obj1588.png,77,39,77
chicago8_obj1589.png,69,36,69
chicago8_obj1590.png,65,39,65
chicago8_obj1591.png,22,34,34
chicago8_obj1592.png,35,30,35
chicago8_obj1593.png,41,34,41
chicago8_obj1594.png,94,36,94
chicago8_obj1595.png,34,60,60
chicago8_obj1596.png,69,36,69
chicago8_obj1597.png,29,36,36
chicago8_obj1598.png,69,35,69
chicago8_obj1599.png,40,29,40
chicago8_obj1600.png,29,39,39
chicago8_obj1601.png,38,66,66
chicago8_obj1602.png,39,30,39
chicago8_obj1603.png,66,35,66
chicago8_obj1604.png,78,35,78
chicago8_obj1605.png,90,34,90
chicago8_obj1606.png,66,39,66
chicago8_obj1607.png,39,34,39
chicago8_obj1608.png,90,28,90
chicago8_obj1609.png,84,36,84
chicago8_obj1610.png,94,35,94
chicago8_obj1611.png,30,35,35
chicago8_obj1612.png,72,36,72
chicago8_obj1613.png,82,30,82
chicago8_obj1614.png,78,124,124
chicago8_obj1615.png,24,36,36
chicago8_obj1616.png,99,36,99
chicago8_obj1617.png,35,35,35
chicago8_obj1618.png,106,45,106
chicago8_obj1619.png,39,35,39
chicago8_obj1620.png,72,35,72
chicago8_obj1621.png,45,39,45
chicago8_obj1622.png,114,36,114
chicago8_obj1623.png,30,36,36
chicago8_obj1624.png,77,40,77
chicago8_obj1625.png,78,35,78
chicago8_obj1626.png,70,130,130
chicago8_obj1627.png,96,42,96
chicago8_obj1628.png,63,34,63
chicago8_obj1629.png,33,34,34
chicago8_obj1630.png,70,33,70
chicago8_obj1631.png,42,112,112
chicago8_obj1632.png,30,78,78
chicago8_obj1633.png,40,105,105
chicago8_obj1634.png,39,102,102
chicago8_obj1635.png,39,102,102
chicago8_obj1636.png,34,81,81
chicago8_obj1637.png,58,100,100
chicago8_obj1638.png,191,208,208
chicago8_obj1639.png,129,36,129
chicago8_obj1640.png,42,34,42
chicago8_obj1641.png,36,29,36
chicago8_obj1642.png,70,39,70
chicago8_obj1643.png,94,264,264
chicago8_obj1644.png,76,41,76
chicago8_obj1645.png,39,95,95
chicago8_obj1646.png,40,89,89
chicago8_obj1647.png,41,90,90
chicago8_obj1648.png,59,39,59
chicago8_obj1649.png,33,99,99
chicago8_obj1650.png,36,76,76
chicago8_obj1651.png,34,93,93
chicago8_obj1652.png,30,89,89
chicago8_obj1653.png,65,36,65
chicago8_obj1654.png,36,34,36
chicago8_obj1655.png,69,36,69
chicago8_obj1656.png,94,35,94
chicago8_obj1657.png,75,36,75
chicago8_obj1658.png,75,36,75
chicago8_obj1659.png,89,33,89
chicago8_obj1660.png,34,30,34
chicago8_obj1661.png,40,35,40
chicago8_obj1662.png,75,34,75
chicago8_obj1663.png,35,35,35
chicago8_obj1664.png,83,39,83
chicago8_obj1665.png,95,40,95
chicago8_obj1666.png,34,36,36
chicago8_obj1667.png,35,28,35
chicago8_obj1668.png,22,40,40
chicago8_obj1669.png,63,17,63
chicago8_obj1670.png,69,34,69
chicago8_obj1671.png,130,41,130
chicago8_obj1672.png,66,35,66
chicago8_obj1673.png,36,33,36
chicago8_obj1674.png,18,33,33
chicago8_obj1675.png,65,33,65
chicago8_obj1676.png,59,34,59
chicago8_obj1677.png,191,251,251
chicago8_obj1678.png,174,72,174
chicago8_obj1679.png,81,35,81
chicago8_obj1680.png,100,40,100
chicago8_obj1681.png,47,35,47
chicago8_obj1682.png,93,40,93
chicago8_obj1683.png,78,39,78
chicago8_obj1684.png,71,33,71
chicago8_obj1685.png,35,35,35
chicago8_obj1686.png,69,34,69
chicago8_obj1687.png,70,36,70
chicago8_obj1688.png,35,35,35
chicago8_obj1689.png,125,45,125
chicago8_obj1690.png,42,35,42
chicago8_obj1691.png,77,35,77
chicago8_obj1692.png,35,33,35
chicago8_obj1693.png,77,33,77
chicago8_obj1694.png,45,30,45
chicago8_obj1695.png,23,58,58
chicago8_obj1696.png,57,34,57
chicago8_obj1697.png,84,35,84
chicago8_obj1698.png,84,30,84
chicago8_obj1699.png,196,72,196
chicago8_obj1700.png,35,35,35
chicago8_obj1701.png,36,30,36
chicago8_obj1702.png,4,53,53
chicago8_obj1703.png,81,36,81
chicago8_obj1704.png,39,35,39
chicago8_obj1705.png,87,35,87
chicago8_obj1706.png,60,36,60
chicago8_obj1707.png,48,36,48
chicago8_obj1708.png,71,36,71
chicago8_obj1709.png,35,35,35
chicago8_obj1710.png,72,36,72
chicago8_obj1711.png,75,36,75
chicago8_obj1712.png,70,35,70
chicago8_obj1713.png,60,39,60
chicago8_obj1714.png,41,36,41
chicago8_obj1715.png,36,36,36
chicago8_obj1716.png,42,34,42
chicago8_obj1717.png,42,66,66
chicago8_obj1718.png,42,34,42
chicago8_obj1719.png,96,34,96
chicago8_obj1720.png,63,33,63
chicago8_obj1721.png,52,33,52
chicago8_obj1722.png,70,30,70
chicago8_obj1723.png,71,41,71
chicago8_obj1724.png,36,34,36
chicago8_obj1725.png,58,33,58
chicago8_obj1726.png,81,45,81
chicago8_obj1727.png,34,126,126
chicago8_obj1728.png,90,75,90
chicago8_obj1729.png,36,77,77
chicago8_obj1730.png,36,186,186
chicago8_obj1731.png,111,39,111
chicago8_obj1732.png,71,75,75
chicago8_obj1733.png,88,30,88
chicago8_obj1734.png,70,39,70
chicago8_obj1735.png,33,42,42
chicago8_obj1736.png,39,36,39
chicago8_obj1737.png,87,75,87
chicago8_obj1738.png,45,45,45
chicago8_obj1739.png,28,34,34
chicago8_obj1740.png,34,105,105
chicago8_obj1741.png,27,39,39
chicago8_obj1742.png,66,36,66
chicago8_obj1743.png,77,36,77
chicago8_obj1744.png,30,21,30
chicago8_obj1745.png,46,28,46
chicago8_obj1746.png,54,41,54
chicago8_obj1747.png,35,35,35
chicago8_obj1748.png,33,83,83
chicago8_obj1749.png,17,39,39
chicago8_obj1750.png,53,78,78
chicago8_obj1751.png,100,42,100
chicago8_obj1752.png,34,36,36
chicago8_obj1753.png,34,35,35
chicago8_obj1754.png,30,33,33
chicago8_obj1755.png,77,35,77
chicago8_obj1756.png,114,30,114
chicago8_obj1757.png,46,33,46
chicago8_obj1758.png,39,34,39
chicago8_obj1759.png,71,35,71
chicago8_obj1760.png,46,34,46
chicago8_obj1761.png,35,35,35
chicago8_obj1762.png,83,36,83
chicago8_obj1763.png,111,52,111
chicago8_obj1764.png,64,35,64
chicago8_obj1765.png,99,34,99
chicago8_obj1766.png,70,34,70
chicago8_obj1767.png,30,35,35
chicago8_obj1768.png,60,29,60
chicago8_obj1769.png,54,34,54
chicago8_obj1770.png,81,36,81
chicago8_obj1771.png,35,40,40
chicago8_obj1772.png,69,36,69
chicago8_obj1773.png,63,34,63
chicago8_obj1774.png,47,35,47
chicago8_obj1775.png,88,72,88
chicago8_obj1776.png,35,33,35
chicago8_obj1777.png,191,36,191
chicago8_obj1778.png,16,22,22
chicago8_obj1779.png,30,34,34
chicago8_obj1780.png,82,35,82
chicago8_obj1781.png,76,36,76
chicago8_obj1782.png,135,42,135
chicago8_obj1783.png,29,71,71
chicago8_obj1784.png,89,36,89
chicago8_obj1785.png,36,35,36
chicago8_obj1786.png,34,29,34
chicago8_obj1787.png,34,33,34
chicago8_obj1788.png,54,34,54
chicago8_obj1789.png,69,35,69
chicago8_obj1790.png,81,34,81
chicago8_obj1791.png,82,33,82
chicago8_obj1792.png,70,34,70
chicago8_obj1793.png,59,27,59
chicago8_obj1794.png,39,30,39
chicago8_obj1795.png,60,48,60
chicago8_obj1796.png,60,53,60
chicago8_obj1797.png,36,33,36
chicago8_obj1798.png,53,33,53
chicago8_obj1799.png,63,33,63
chicago8_obj1800.png,77,34,77
chicago8_obj1801.png,53,40,53
chicago8_obj1802.png,36,45,45
chicago8_obj1803.png,65,119,119
chicago8_obj1804.png,135,34,135
chicago8_obj1805.png,76,34,76
chicago8_obj1806.png,102,30,102
chicago8_obj1807.png,34,83,83
chicago8_obj1808.png,40,35,40
chicago8_obj1809.png,105,33,105
chicago8_obj1810.png,34,29,34
chicago8_obj1811.png,78,33,78
chicago8_obj1812.png,95,30,95
chicago8_obj1813.png,75,36,75
chicago8_obj1814.png,94,36,94
chicago8_obj1815.png,42,33,42
chicago8_obj1816.png,36,35,36
chicago8_obj1817.png,45,34,45
chicago8_obj1818.png,78,36,78
chicago8_obj1819.png,34,90,90
chicago8_obj1820.png,47,35,47
chicago8_obj1821.png,35,34,35
chicago8_obj1822.png,69,35,69
chicago8_obj1823.png,42,52,52
chicago8_obj1824.png,77,35,77
chicago8_obj1825.png,35,47,47
chicago8_obj1826.png,81,34,81
chicago8_obj1827.png,53,33,53
chicago8_obj1828.png,99,29,99
chicago8_obj1829.png,17,16,17
chicago8_obj1830.png,30,33,33
chicago8_obj1831.png,77,34,77
chicago8_obj1832.png,95,35,95
chicago8_obj1833.png,108,39,108
chicago8_obj1834.png,75,28,75
chicago8_obj1835.png,30,88,88
chicago8_obj1836.png,76,35,76
chicago8_obj1837.png,171,34,171
chicago8_obj1838.png,35,30,35
chicago8_obj1839.png,87,30,87
chicago8_obj1840.png,82,71,82
chicago8_obj1841.png,63,36,63
chicago8_obj1842.png,33,33,33
chicago8_obj1843.png,78,34,78
chicago8_obj1844.png,77,42,77
chicago8_obj1845.png,36,34,36
chicago8_obj1846.png,94,36,94
chicago8_obj1847.png,34,36,36
chicago8_obj1848.png,89,35,89
chicago8_obj1849.png,76,42,76
chicago8_obj1850.png,58,35,58
chicago8_obj1851.png,39,29,39
chicago8_obj1852.png,40,40,40
chicago8_obj1853.png,28,41,41
chicago8_obj1854.png,76,36,76
chicago8_obj1855.png,33,35,35
chicago8_obj1856.png,60,51,60
chicago8_obj1857.png,30,40,40
chicago8_obj1858.png,30,34,34
chicago8_obj1859.png,117,35,117
chicago8_obj1860.png,70,35,70
chicago8_obj1861.png,46,34,46
chicago8_obj1862.png,36,33,36
chicago8_obj1863.png,35,60,60
chicago8_obj1864.png,118,36,118
chicago8_obj1865.png,39,35,39
chicago8_obj1866.png,40,30,40
chicago8_obj1867.png,81,34,81
chicago8_obj1868.png,77,34,77
chicago8_obj1869.png,58,33,58
chicago8_obj1870.png,78,34,78
chicago8_obj1871.png,77,35,77
chicago8_obj1872.png,54,33,54
chicago8_obj1873.png,76,30,76
chicago8_obj1874.png,34,108,108
chicago8_obj1875.png,33,45,45
chicago8_obj1876.png,35,46,46
chicago8_obj1877.png,34,40,40
chicago8_obj1878.png,35,29,35
chicago8_obj1879.png,93,64,93
chicago8_obj1880.png,40,36,40
chicago8_obj1881.png,69,34,69
chicago8_obj1882.png,45,35,45
chicago8_obj1883.png,99,33,99
chicago8_obj1884.png,35,34,35
chicago8_obj1885.png,107,34,107
chicago8_obj1886.png,105,39,105
chicago8_obj1887.png,77,34,77
chicago8_obj1888.png,118,39,118
chicago8_obj1889.png,33,34,34
chicago8_obj1890.png,102,34,102
chicago8_obj1891.png,34,30,34
chicago8_obj1892.png,29,29,29
chicago8_obj1893.png,36,35,36
chicago8_obj1894.png,77,35,77
chicago8_obj1895.png,89,36,89
chicago8_obj1896.png,39,33,39
chicago8_obj1897.png,96,34,96
chicago8_obj1898.png,75,34,75
chicago8_obj1899.png,107,34,107
chicago8_obj1900.png,101,35,101
chicago8_obj1901.png,34,29,34
chicago8_obj1902.png,30,40,40
chicago8_obj1903.png,52,29,52
chicago8_obj1904.png,34,33,34
chicago8_obj1905.png,69,30,69
chicago8_obj1906.png,96,34,96
chicago8_obj1907.png,125,40,125
chicago8_obj1908.png,71,28,71
chicago8_obj1909.png,95,33,95
chicago8_obj1910.png,69,35,69
chicago8_obj1911.png,41,71,71
chicago8_obj1912.png,96,35,96
chicago8_obj1913.png,88,35,88
chicago8_obj1914.png,41,66,66
chicago8_obj1915.png,58,35,58
chicago8_obj1916.png,70,33,70
chicago8_obj1917.png,30,33,33
chicago8_obj1918.png,105,35,105
chicago8_obj1919.png,69,39,69
chicago8_obj1920.png,76,36,76
chicago8_obj1921.png,83,34,83
chicago8_obj1922.png,35,34,35
chicago8_obj1923.png,82,34,82
chicago8_obj1924.png,35,34,35
chicago8_obj1925.png,52,30,52
chicago8_obj1926.png,34,45,45
chicago8_obj1927.png,66,35,66
chicago8_obj1928.png,34,33,34
chicago8_obj1929.png,76,34,76
chicago8_obj1930.png,33,30,33
chicago8_obj1931.png,60,33,60
chicago8_obj1932.png,107,40,107
chicago8_obj1933.png,153,40,153
chicago8_obj1934.png,75,30,75
chicago8_obj1935.png,35,46,46
chicago8_obj1936.png,33,60,60
chicago8_obj1937.png,83,33,83
chicago8_obj1938.png,48,168,168
chicago8_obj1939.png,95,35,95
chicago8_obj1940.png,47,36,47
chicago8_obj1941.png,65,35,65
chicago8_obj1942.png,281,207,281
chicago8_obj1943.png,29,46,46
chicago8_obj1944.png,95,34,95
chicago8_obj1945.png,95,35,95
chicago8_obj1946.png,93,35,93
chicago8_obj1947.png,27,36,36
chicago8_obj1948.png,34,77,77
chicago8_obj1949.png,57,34,57
chicago8_obj1950.png,84,35,84
chicago8_obj1951.png,34,39,39
chicago8_obj1952.png,33,36,36
chicago8_obj1953.png,30,34,34
chicago8_obj1954.png,34,34,34
chicago8_obj1955.png,30,39,39
chicago8_obj1956.png,34,65,65
chicago8_obj1957.png,34,57,57
chicago8_obj1958.png,42,34,42
chicago8_obj1959.png,114,45,114
chicago8_obj1960.png,75,102,102
chicago8_obj1961.png,39,51,51
chicago8_obj1962.png,36,46,46
chicago8_obj1963.png,41,190,190
chicago8_obj1964.png,30,34,34
chicago8_obj1965.png,28,36,36
chicago8_obj1966.png,30,36,36
chicago8_obj1967.png,70,36,70
chicago8_obj1968.png,48,75,75
chicago8_obj1969.png,34,51,51
chicago8_obj1970.png,40,35,40
chicago8_obj1971.png,30,33,33
chicago8_obj1972.png,34,161,161
chicago8_obj1973.png,82,34,82
chicago8_obj1974.png,35,34,35
chicago8_obj1975.png,66,33,66
chicago8_obj1976.png,75,33,75
chicago8_obj1977.png,66,36,66
chicago8_obj1978.png,33,71,71
chicago8_obj1979.png,34,30,34
chicago8_obj1980.png,65,34,65
chicago8_obj1981.png,33,36,36
chicago8_obj1982.png,54,57,57
chicago8_obj1983.png,35,84,84
chicago8_obj1984.png,34,77,77
chicago8_obj1985.png,35,180,180
chicago8_obj1986.png,40,184,184
chicago8_obj1987.png,69,33,69
chicago8_obj1988.png,106,45,106
chicago8_obj1989.png,36,35,36
chicago8_obj1990.png,77,36,77
chicago8_obj1991.png,64,180,180
chicago8_obj1992.png,190,63,190
chicago8_obj1993.png,81,34,81
chicago8_obj1994.png,41,33,41
chicago8_obj1995.png,105,42,105
chicago8_obj1996.png,192,36,192
chicago8_obj1997.png,32,46,46
chicago8_obj1998.png,142,40,142
chicago8_obj1999.png,35,33,35
chicago8_obj2000.png,51,41,51
chicago8_obj2001.png,36,33,36
chicago8_obj2002.png,76,34,76
chicago8_obj2003.png,82,30,82
chicago8_obj2004.png,75,36,75
chicago8_obj2005.png,60,34,60
chicago8_obj2006.png,57,33,57
chicago8_obj2007.png,35,141,141
chicago8_obj2008.png,36,34,36
chicago8_obj2009.png,65,35,65
chicago8_obj2010.png,35,102,102
chicago8_obj2011.png,34,58,58
chicago8_obj2012.png,57,30,57
chicago8_obj2013.png,34,105,105
chicago8_obj2014.png,36,113,113
chicago8_obj2015.png,35,111,111
chicago8_obj2016.png,36,120,120
chicago8_obj2017.png,34,89,89
chicago8_obj2018.png,89,35,89
chicago8_obj2019.png,33,34,34
chicago8_obj2020.png,48,35,48
chicago8_obj2021.png,53,35,53
chicago8_obj2022.png,81,34,81
chicago8_obj2023.png,34,126,126
chicago8_obj2024.png,41,117,117
chicago8_obj2025.png,35,36,36
chicago8_obj2026.png,64,36,64
chicago8_obj2027.png,84,34,84
chicago8_obj2028.png,41,118,118
chicago8_obj2029.png,88,35,88
chicago8_obj2030.png,34,96,96
chicago8_obj2031.png,99,40,99
chicago8_obj2032.png,41,131,131
chicago8_obj2033.png,22,54,54
chicago8_obj2034.png,71,34,71
chicago8_obj2035.png,35,111,111
chicago8_obj2036.png,34,90,90
chicago8_obj2037.png,34,100,100
chicago8_obj2038.png,34,76,76
chicago8_obj2039.png,75,35,75
chicago8_obj2040.png,39,33,39
chicago8_obj2041.png,41,64,64
chicago8_obj2042.png,33,93,93
chicago8_obj2043.png,35,51,51
chicago8_obj2044.png,29,30,30
chicago8_obj2045.png,45,33,45
chicago8_obj2046.png,57,33,57
chicago8_obj2047.png,52,33,52
chicago8_obj2048.png,39,33,39
chicago8_obj2049.png,66,33,66
chicago8_obj2050.png,35,106,106
chicago8_obj2051.png,35,88,88
chicago8_obj2052.png,36,84,84
chicago8_obj2053.png,189,35,189
chicago8_obj2054.png,35,66,66
chicago8_obj2055.png,71,34,71
chicago8_obj2056.png,71,90,90
chicago8_obj2057.png,33,72,72
chicago8_obj2058.png,35,93,93
chicago8_obj2059.png,34,71,71
chicago8_obj2060.png,64,60,64
chicago8_obj2061.png,191,118,191
chicago8_obj2062.png,197,108,197
chicago8_obj2063.png,35,88,88
chicago8_obj2064.png,35,72,72
chicago8_obj2065.png,76,39,76
chicago8_obj2066.png,53,34,53
chicago8_obj2067.png,82,75,82
chicago8_obj2068.png,63,36,63
chicago8_obj2069.png,89,35,89
chicago8_obj2070.png,36,69,69
chicago8_obj2071.png,136,39,136
chicago8_obj2072.png,105,36,105
chicago8_obj2073.png,33,64,64
chicago8_obj2074.png,102,35,102
chicago8_obj2075.png,42,36,42
chicago8_obj2076.png,35,33,35
chicago8_obj2077.png,90,35,90
chicago8_obj2078.png,84,39,84
chicago8_obj2079.png,33,28,33
chicago8_obj2080.png,35,72,72
chicago8_obj2081.png,39,65,65
chicago8_obj2082.png,35,34,35
chicago8_obj2083.png,88,34,88
chicago8_obj2084.png,33,63,63
chicago8_obj2085.png,29,81,81
chicago8_obj2086.png,117,34,117
chicago8_obj2087.png,63,34,63
chicago8_obj2088.png,35,30,35
chicago8_obj2089.png,59,33,59
chicago8_obj2090.png,39,72,72
chicago8_obj2091.png,39,33,39
chicago8_obj2092.png,195,76,195
chicago8_obj2093.png,34,60,60
chicago8_obj2094.png,32,30,32
chicago8_obj2095.png,81,36,81
chicago8_obj2096.png,51,33,51
chicago8_obj2097.png,82,36,82
chicago8_obj2098.png,147,39,147
chicago8_obj2099.png,154,35,154
chicago8_obj2100.png,35,36,36
chicago8_obj2101.png,94,40,94
chicago8_obj2102.png,195,81,195
chicago8_obj2103.png,186,45,186
chicago8_obj2104.png,32,39,39
chicago8_obj2105.png,35,35,35
chicago8_obj2106.png,81,33,81
chicago8_obj2107.png,189,39,189
chicago8_obj2108.png,126,39,126
chicago8_obj2109.png,35,36,36
chicago8_obj2110.png,93,36,93
chicago8_obj2111.png,190,52,190
chicago8_obj2112.png,29,39,39
chicago8_obj2113.png,192,45,192
chicago8_obj2114.png,84,41,84
chicago8_obj2115.png,136,35,136
chicago8_obj2116.png,191,40,191
chicago8_obj2117.png,130,46,130
chicago8_obj2118.png,94,41,94
chicago8_obj2119.png,40,39,40
chicago8_obj2120.png,36,39,39
chicago8_obj2121.png,32,96,96
chicago8_obj2122.png,69,383,383
chicago8_obj2123.png,64,383,383
chicago8_obj2124.png,60,382,382
chicago8_obj2125.png,59,382,382
chicago8_obj2126.png,35,101,101
chicago8_obj2127.png,40,99,99
chicago8_obj2128.png,35,87,87
chicago8_obj2129.png,35,71,71
chicago8_obj2130.png,41,114,114
chicago8_obj2131.png,65,76,76
chicago8_obj2132.png,95,36,95
chicago8_obj2133.png,40,130,130
chicago8_obj2134.png,35,69,69
chicago8_obj2135.png,34,131,131
chicago8_obj2136.png,34,111,111
chicago8_obj2137.png,33,113,113
